feedback_id,created_at,author_type,channel,n_tokens,exclusion_reason,text_redacted,pii_types,category,confidence
F01355,2025-10-11,provider,survey,14,,"feedback: login loop on android, keeps sending me back to the start screen cheers",,app_bug,0.8253141905993898
F01356,2025-12-21,customer,survey,19,,"Update - Brilliant at talking me through the options, I was dreading this and it was painless Otherwise fine",,needs_review,0.4563392880376825
F01357,2025-09-09,customer,support,15,,"So Was told £35 an hour, invoice came in at £44, no explanation Not impressed",,price_dispute,0.8667827865755295
F01359,2026-01-27,provider,survey,15,,"Not happy. Charged for a lead I never accepted, please refund Would appreciate a reply",,credits_refund,0.9055565730418671
F01360,2025-10-10,customer,support,17,,"Honestly, Left exposed wiring behind the panel and said it would be fine Would appreciate a reply",,safety_issue,0.8774088416796332
F01361,2026-01-25,customer,review,18,,"feedback: really thorough, explained the whole job clearly and finished ahead of time! second time this has happened",,workmanship_quality,0.8777994617117674
F01362,2025-09-26,customer,review,14,,feedback: nice enough but i didn't feel much had been done after ten hours,,workmanship_quality,0.7517547128400858
F01363,2025-10-06,customer,support,23,,"So No dust sheets, no mask, debris left all over a room with a baby in it Been using the site since September",,safety_issue,0.9229340309055271
F01366,2025-12-11,provider,support,17,,Third enquiry this week where the person says they never filled anything in Would appreciate a reply,,needs_review,0.4534175350763707
F01367,2026-01-25,customer,review,16,,"FYI Was late again by half an hour, third time this month Please sort it out",,provider_no_show,0.9143998587672744
F01368,2025-11-19,provider,survey,17,,"Feedback: Getting enquiries from people who want work in three months, not now Please sort it out",,needs_review,0.4116001481774749
F01370,2025-10-17,customer,survey,14,,"Hi, Provider [NAME] didn't turn up for the first visit and never called [NAME]",NAME,provider_no_show,0.8899617764728092
F01371,2025-09-15,provider,support,17,,Just to say Notifications arrive hours late so I miss leads Been using the site since October,,provider_no_show,0.6308684797077159
F01372,2025-12-29,customer,survey,21,,"Just to say Every visit had a clear plan and a recap at the end, finished in 9 days Not impressed",,workmanship_quality,0.9054342620324342
F01373,2026-01-03,customer,support,11,,"Booked a morning slot, waited 40 minutes, nobody came. No explanation",,provider_no_show,0.9404899575421982
F01374,2025-09-10,provider,review,10,,"so charged for a lead i never accepted, please refund",,credits_refund,0.9604083996295095
F01375,2025-09-17,customer,support,11,,"Honestly, Cancelled on me twice last minute, really unreliable Not impressed",,provider_no_show,0.9022255573674588
F01376,2025-09-11,customer,support,9,,"Great tradesperson, tidy and methodical, highly recommend Otherwise fine",,workmanship_quality,0.9395165275368113
F01377,2025-12-27,provider,survey,15,,not happy. uploaded a new profile photo and it shows sideways this was in z22,,app_bug,0.788138085234685
F01380,2025-09-15,customer,survey,20,,"Explains things in a way that actually makes sense, worth every penny Would appreciate a reply email me at [EMAIL]",EMAIL,workmanship_quality,0.8401578734862482
F01381,2025-12-14,provider,support,15,,"Not happy. Requested a refund for a dead lead 2 weeks ago, still nothing Thanks",,lead_quality,0.7390861716800713
F01382,2025-12-19,customer,support,17,,"Not happy. Isolation switch didn't seem to work properly, felt unsafe Been using the site since November",,safety_issue,0.8798498977818494
F01383,2025-09-12,customer,support,13,,"Filled in my details twice and heard nothing, is this site even active",,needs_review,0.4812048039081705
F01384,2025-10-31,customer,support,22,,"brilliant at talking me through the options, i was dreading this and it was painless not impressed I live near [POSTCODE]",POSTCODE,needs_review,0.455323217566441
F01385,2025-12-11,customer,support,16,,"Quick one: Was told £39 an hour, invoice came in at £49, no explanation Otherwise fine",,price_dispute,0.8638494915888789
F01386,2026-01-07,provider,review,20,,The availability calendar doesn't keep my changes after I close it Would appreciate a reply my number is [PHONE],PHONE,app_bug,0.9162459035267904
F01388,2025-12-16,customer,review,18,,"hi, really thorough, explained the whole job clearly and finished ahead of time! second time this has happened",,workmanship_quality,0.8816809587554755
F01389,2025-11-01,provider,support,15,,"was promised my money back for the fake enquiry, 3 days later still waiting thanks",,provider_no_show,0.8446102896467483
F01390,2025-11-26,customer,survey,17,,"Hi, Site left spotless and every connection checked, felt genuinely professional Been using the site since December",,safety_issue,0.6479075199558787
F01391,2025-10-07,provider,survey,15,,Not happy. Map view is blank on my phone since the last update Not impressed,,app_bug,0.9103399460738782
F01392,2026-02-09,customer,review,20,,"Feedback: Got one text and then silence, no idea if I have a tradesperson or not This was in Z09",,provider_communication,0.5233501395584778
F01394,2025-10-28,provider,review,16,,Top up went through on my card but the balance didn't change This was in Z21,,credits_refund,0.8115067636428349
F01395,2025-12-10,provider,support,13,,"my balance went down by 4 and i didn't buy anything, what happened",,needs_review,0.44201559417963043
F01396,2025-10-13,customer,support,19,,"Feedback: Explains things in a way that actually makes sense, worth every penny Been using the site since December",,workmanship_quality,0.9116796144707195
F01397,2025-09-15,provider,review,20,,"Snapped at me when I asked a question, made the whole thing uncomfortable Otherwise fine I live near [POSTCODE]",POSTCODE,workmanship_quality,0.5208815219922185
F01399,2025-10-01,customer,support,18,,"so explains things in a way that actually makes sense, worth every penny I live near [POSTCODE]",POSTCODE,workmanship_quality,0.9274881294727458
F01401,2025-12-17,provider,survey,12,,Update - Uploaded a new profile photo and it shows sideways Cheers,,app_bug,0.7960501153879371
F01402,2026-02-22,customer,survey,21,,"FYI Felt rushed, didn't finish the sealing properly before leaving Been using the site since September my number is [PHONE]",PHONE,workmanship_quality,0.8460188526590533
F01403,2026-02-27,provider,support,11,,The availability calendar doesn't keep my changes after I close it,,app_bug,0.8641413361023496
F01405,2026-01-13,customer,support,16,,"Hi, Spent most of the visit on his phone, barely explained anything This was in Z16",,workmanship_quality,0.8938846373798319
F01408,2026-01-04,customer,support,13,,"Sent three messages, no reply for a week Second time this has happened",,provider_communication,0.9148070732220314
F01409,2025-12-04,provider,survey,16,,"Hi, The availability calendar doesn't keep my changes after I close it Please sort it out",,app_bug,0.8135679665251587
F01410,2025-11-07,provider,survey,13,,Just to say Notifications arrive hours late so I miss leads Otherwise fine,,provider_no_show,0.6597395706789448
F01411,2026-01-13,customer,survey,20,,"Update - Left me waiting at the property in Z25 all morning, no message nothing Thanks email me at [EMAIL]",EMAIL,provider_no_show,0.5291174260170832
F01412,2025-12-06,provider,support,18,,"Update - Login loop on Android, keeps sending me back to the start screen Please sort it out",,app_bug,0.8296590671672137
F01413,2025-12-14,customer,review,20,,"honestly, nobody got in touch after i filled in the form this was in z28 I live near [POSTCODE]",POSTCODE,provider_communication,0.8733127737443557
F01415,2026-01-16,customer,review,17,,so asked for cash up front for the full job then said the rate had gone up,,price_dispute,0.7188273464927349
F01416,2025-09-30,provider,survey,14,,"Not happy. Can't update my coverage zones, the save button is greyed out Thanks",,app_bug,0.9545735599299525
F01417,2025-09-02,provider,review,18,,"Hi, Provider [NAME] didn't turn up for the first visit and never called [NAME] time this has happened",NAME,provider_no_show,0.8477954440819507
F01418,2026-02-25,provider,support,19,,"Was promised my money back for the fake enquiry, 9 days later still waiting Second time this has happened",,provider_no_show,0.7032506632145419
F01419,2026-01-01,customer,support,19,,"Not happy. Snapped at me when I asked a question, made the whole thing uncomfortable Please sort it out",,app_bug,0.6335804187123203
F01420,2025-10-11,customer,review,15,,"Hi, Expensive compared to what was advertised, felt misled Been using the site since December",,price_dispute,0.5281841425523555
F01421,2026-01-04,provider,survey,16,,Customers keep saying they already found someone by the time I call Please sort it out,,lead_quality,0.9158983331676731
F01422,2026-02-12,provider,support,23,,"Update - Someone wanting an installation sent to me, I only do repairs, that's on you Otherwise fine my number is [PHONE]",PHONE,lead_quality,0.8945756079175851
F01423,2025-10-29,customer,survey,16,,FYI Paid for the lead apparently but I never heard from anyone Please sort it out,,provider_communication,0.9192570892847713
F01424,2025-12-05,customer,survey,15,,"Feedback: Was told £32 an hour, invoice came in at £42, no explanation Otherwise fine",,price_dispute,0.8583840487934866
F01425,2025-09-18,provider,survey,15,,"feedback: requested a refund for a dead lead 2 weeks ago, still nothing otherwise fine",,lead_quality,0.7869657028872422
F01426,2025-09-20,provider,support,18,,"so can't update my coverage zones, the save button is greyed out been using the site since october",,app_bug,0.8538369223900053
F01427,2025-12-18,provider,support,19,,"Just to say Lead was from Z02 which I don't even cover, why was it sent to me Cheers",,lead_quality,0.9079976077177229
F01428,2025-10-02,provider,review,11,,uploaded a new profile photo and it shows sideways otherwise fine,,app_bug,0.7407364117270946
F01429,2025-11-27,provider,review,16,,"Honestly, Filled in my details twice and heard nothing, is this site even active Otherwise fine",,provider_communication,0.5337128791882876
F01430,2025-12-18,customer,support,14,,"hi, cancelled on me twice last minute, really unreliable my number is [PHONE]",PHONE,provider_no_show,0.8633693816581348
F01431,2025-09-18,provider,support,14,,Update - Map view is blank on my phone since the last update Thanks,,app_bug,0.8857200692932253
F01433,2025-10-19,provider,survey,12,,Bought 5 leads this month and only one picked up the phone,,lead_quality,0.9548947668166216
F01434,2025-10-20,provider,support,21,,just to say bought 7 leads this month and only one picked up the phone been using the site since november,,lead_quality,0.8678043205305048
